advertiser_id,advertiser_name,id,title,description,link,image_link,additional_image_link,mobile_link,virtual_model_link,aw_deep_link,aw_mobile_link,google_product_category,product_type,gtin,mpn,brand,identifier_exists,availability,availability_date,expiration_date,price,sale_price,sale_price_effective_date,unit_pricing_measure,unit_pricing_base_measure,installment,subscription_cost,loyalty_program,condition,adult,multipack,is_bundle,energy_efficiency_class,min_energy_efficiency_class,max_energy_efficiency_class,age_group,color,gender,material,pattern,size,size_type,size_system,item_group_id,product_weight,product_height,product_width,product_length,product_detail,product_highlight,certification,lifestyle_image_link,shipping,shipping_weight,shipping_height,shipping_width,shipping_length,min_handling_time,max_handling_time,ships_from_country,tax
124092,"Golden Maple",47070784717024,"Nylon 15pcs Spot, Liner, Detail, Flat Detail Paint Brush & 3pcs Goat Hair Dry Brush Miniature Brush - 18pcs/set","Detailed Description 🍁【Imported Nylon Hair】golden maple miniature paint brush dry brush set features a bristle head made from premium imported nylon sourced from Japan. The nylon bristles have been carefully crafted to provide a smooth and controlled application, allowing for precise strokes and detailed work. The bristles retain their shape over time, ensuring consistent results even after extended use, it also easy to clean and maintain. 🍁【Luxurious Wool Texture】Immerse yourself in the lush texture of sheep's wool bristles. Crafted from high-quality natural wool fibers, our miniature paint brushes dry brush head offers a velvety touch that brings an entirely new dimension to your artwork. the Wool Bristle Dry Brush excels in adding aged and worn textures, imparting an authentic patina that captures the essence of time. 🍁【Expressive Potential】18 model paint brushes of different shapes and sizes(Spot 4/0, Angle 1, Flat 1, Round 1, Liner 5/0, 3/0, 2/0, 0, 1, 2, Detail 20/0, 10/0, 5/0, 3/0, 0 ) and 3 large dry brush, it will satisfy all your needs of detail painting,ensure You're getting the best fine detail brushes for Your Painting. 🍁【Versatility】The combination of Dry Brush and Miniature Paint Brushes allows you to seamlessly transition between bold, textured strokes and intricate detailing. Achieve depth and emphasis in your artwork by utilizing the dry brush's textured backgrounds to highlight focal points that are then further accentuated by the sharp lines from the detail paint brushes. 🍁【IDEAL FOR PRECISION PAINTING】Miniature brushes are perfect for ultra fine detail painting, army figures. You can use detail brush set as paint by number brushes, hobby paint brushes, plastic model paint brushes,express yourself through any creation and craft! The mini paintbrushes are perfect present for your loved one or a treat to yourself !",https://artgoldenmaple.com/products/18pcs-micro-detail-paint-brush-set-small-fine-detail-model-brushes-dry-brushes?variant=47070784717024,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/15pcs_Detail_Paint_Brush_3pcs_Dry_Brush_Miniature_Brush_Set_1.jpg?v=1775885984,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2F18pcs-micro-detail-paint-brush-set-small-fine-detail-model-brushes-dry-brushes%3Fvariant%3D47070784717024,,"Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Craft Measuring & Marking Tools > Art Brushes",,,XWJ-MPB-009-zuhe,artgoldenmaple,1,in_stock,,,"29.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",47070864507104,"Artist Face Paint Acrylic Paint Brush Set - 11pcs","Detailed Description 🍁Versatile Brush Types: Offers a variety of brush types including round, flat, angle, and detail brushes, catering to various design needs. Idea for face, body, cosplay, acrylic, shoe painting. 🍁Soft & Flexible Bristles: Features inport nylon bristles for smooth application and precise detailing, easy to clean, multiple uses without compromising on quality. copper ferrule is highly resistant to rust and corrosion, which extends the pen’s lifespan. 🍁Comfortable Grip: Ergonomically designed wooden handles for comfortable grip and control during intricate designs. Comfortable grip that reduces hand fatigue during extended use, making it ideal for detailed face painting. 🍁Beginner-Friendly: Suitable for beginners and experienced artists alike, facilitating creativity and expression. Trusted by professionals for its quality and performance in face painting artistry. 🍁Great for Events and Parties: Perfect for birthday parties, festivals, fairs, and other events, adding fun and excitement to any occasion.",https://artgoldenmaple.com/products/11pcs-artist-face-paint-acrylic-paint-brush-set?variant=47070864507104,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/ArtistFacePaintAcrylicPaintBrushSet-11pcs_1.webp?v=1783674188,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2F11pcs-artist-face-paint-acrylic-paint-brush-set%3Fvariant%3D47070864507104,,"Health & Beauty > Personal Care > Cosmetics > Make-Up > Costume & Stage Make-Up",,,PBN-W-WG-T11-llx,artgoldenmaple,1,in_stock,,,"19.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",47147608375520,"5/0,3/0,2/0 Extra Fine Tip Nylon Detail Brush - 6pcs/set","Round, Size 5/0,3/0,2/0 ,Japanese Nylon Extra fine detail miniature paint brush: 6-Pack of Size 3/0 2/0 5/0 Round fine tip detail brushes with good spring to draw smooth, accurate strokes The Most Used Brush Type by Miniature Painters; save money and get only the brush size you actually need Ultra Fine Tip Paint brush:For various effects in oil, watercolor and acrylic painting, , these micro miniature paint brushes are supplied with protective tubes, so they remain in shape after use and cleaning Easy Grip Handles: The handle is made of wood and triangular shape designed to grip easily, making you feel comfortable and secure while you hold it Very fine tip paint brush for professionals, hobby artists, beginners, adults; Elegant design, excellent quality",https://artgoldenmaple.com/products/6pcs-extra-fine-detail-miniature-paint-brush-set-very-fine-tip-paint-brush-for-small-scale-models-40k?variant=47147608375520,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/ExtraFineTipNylonDetailBrush-6pcsset_1_8baaab80-7f59-4a15-ade1-3ba3ad7b5e3c.webp?v=1783666025,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2F6pcs-extra-fine-detail-miniature-paint-brush-set-very-fine-tip-paint-brush-for-small-scale-models-40k%3Fvariant%3D47147608375520,,"Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Craft Measuring & Marking Tools > Art Brushes",,,XWJ-MPB-017-zuhe,artgoldenmaple,1,in_stock,,,"14.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",47147615387872,"10/0 Extra Fine Tip Nylon Detail Brush - 6pcs/set","Round, Size 10/0, Japanese Nylon Extra fine detail miniature paint brush:6-Pack of Size 10/0 Round fine tip detail brushes with good spring to draw smooth, accurate strokes The Most Used Brush Type by Miniature Painters; save money and get only the brush size you actually need Ultra Fine Tip Paint brush:For various effects in oil, watercolor and acrylic painting, as well as nail art, these artist brushes are supplied with protective tubes, so they remain in shape after use and cleaning Very fine tip paint brush for professionals, hobby artists, beginners, adults; Elegant design, excellent quality Easy Grip Handles: The handle is made of wood and triangular shape designed to grip easily, making you feel comfortable and secure while you hold it",https://artgoldenmaple.com/products/6pcs-10-0-extra-fine-detail-miniature-paint-brushes-for-small-scale-models-40k?variant=47147615387872,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/100_Extra_Fine_Detail_Miniature_Paint_Brush_Set_-_6pcs_1.jpg?v=1776757865,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2F6pcs-10-0-extra-fine-detail-miniature-paint-brushes-for-small-scale-models-40k%3Fvariant%3D47147615387872,,"Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Craft Measuring & Marking Tools > Art Brushes",,,XWJ-MPB-022-zuhe,artgoldenmaple,1,in_stock,,,"14.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",47147629379808,"3/0 Extra Fine Tip Nylon Detail Brush - 6pcs/set","Round, Size 3/0, Japanese Nylon Extra fine detail miniature paint brush:6-Pack of Size 3/0 Round fine tip detail brushes with good spring to draw smooth, accurate strokes The Most Used Brush Type by Miniature Painters: save money and get only the brush size you actually need Ultra Fine Tip Paint brush:For various effects in oil, watercolor and acrylic painting, as well as nail art, these artist brushes are supplied with protective tubes, so they remain in shape after use and cleaning Easy Grip Handles: The handle is made of wood and triangular shape designed to grip easily, making you feel comfortable and secure while you hold it Very fine tip paint brush for professionals, hobby artists, beginners, adults; Elegant design, excellent quality",https://artgoldenmaple.com/products/6pcs-3-0-ultra-fine-tip-miniature-brushes-for-small-scale-models-40k?variant=47147629379808,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/Purple-01.webp?v=1783589941,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2F6pcs-3-0-ultra-fine-tip-miniature-brushes-for-small-scale-models-40k%3Fvariant%3D47147629379808,,"Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Craft Measuring & Marking Tools > Art Brushes",,,XWJ-MPB-019-zuhe,artgoldenmaple,1,in_stock,,,"14.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",47226790576352,"50 Hydration Paper Sheets for Wet Palette - 1 Pack（50 Sheets）","Detailed Description 🍁Extends Paint Workability：Keeps acrylic paints moist and usable for longer periods, preventing premature drying. 🍁Great for Testing Paint’s Consistency：The smooth, neutral white surface of the wet palette paper provides an ideal backdrop for accurately evaluating the true colors of paint. 🍁Reduces Paint Waste：Preserves paint mixtures between sessions, minimizing waste and saving costs. 🍁Durable and Tear-Resistant：High-quality materials resist tearing and withstand extended use. 🍁Minimizes Contamination：Specialized surfaces prevent lint or fuzz from mixing into paints, maintaining purity.",https://artgoldenmaple.com/products/hydration-paper-sheets-for-wet-palette?variant=47226790576352,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/50HydrationPaperSheetsforWetPalette_1.webp?v=1783666453,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2Fhydration-paper-sheets-for-wet-palette%3Fvariant%3D47226790576352,,"Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tool Accessories",,,SZ-BJZ-40g-WJT-zuhe,artgoldenmaple,1,in_stock,,,"9.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",47226790609120,"50 Hydration Paper Sheets for Wet Palette - 2 Pack （100 Sheets）","Detailed Description 🍁Extends Paint Workability：Keeps acrylic paints moist and usable for longer periods, preventing premature drying. 🍁Great for Testing Paint’s Consistency：The smooth, neutral white surface of the wet palette paper provides an ideal backdrop for accurately evaluating the true colors of paint. 🍁Reduces Paint Waste：Preserves paint mixtures between sessions, minimizing waste and saving costs. 🍁Durable and Tear-Resistant：High-quality materials resist tearing and withstand extended use. 🍁Minimizes Contamination：Specialized surfaces prevent lint or fuzz from mixing into paints, maintaining purity.",https://artgoldenmaple.com/products/hydration-paper-sheets-for-wet-palette?variant=47226790609120,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/50HydrationPaperSheetsforWetPalette_1.webp?v=1783666453,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2Fhydration-paper-sheets-for-wet-palette%3Fvariant%3D47226790609120,,"Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tool Accessories",,,SZ-BJZ-40g-ZH,artgoldenmaple,1,in_stock,,,"14.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",47190410002656,"6.76 Fl Oz Airbrush Thinner","Detailed Description 🍁Anti-Spill Nozzle Design：Our 200ml Airbrush Thinner features a precision anti-spill nozzle, ensuring controlled application with minimal mess. This versatile formula not only thins acrylic paints but also acts as an airbrush medium and flow improver, enhancing your coatings without compromising color adhesion, durability, or consistency. 🍁Enhanced Flow & Versatility：By adjusting the viscosity of your acrylic paints, our thinner creates a smoother, more manageable flow, reducing airbrush clogging and preserving the paint's color and adhesion. It’s perfect for achieving finer details or a watercolor-like effect, making it ideal for a wide range of artistic techniques and projects. 🍁Superior Compatibility：Our Airbrush Thinner is compatible with all acrylic paints, including model air and liquid acrylics. It mixes easily, enabling you to create custom airbrush-ready paint blends, ensuring a perfect finish on every surface. 🍁Safe & Non-Toxic：ASTM D4236 certified, our airbrush thinner is non-toxic and safe for all users. This water-based formula can be used with peace of mind, knowing it's safe for your health and the environment, while providing excellent performance on materials like metal, fabric, canvas, stone, wood, and plastic models.",https://artgoldenmaple.com/products/airbrush-thinner-6-76-fl-oz-fast-drying-paint-solvent-acrylic-paint-thinner-to-improve-color-flow?variant=47190410002656,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/6.76FlOzAirbrushThinner_1.webp?v=1783671132,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2Fairbrush-thinner-6-76-fl-oz-fast-drying-paint-solvent-acrylic-paint-thinner-to-improve-color-flow%3Fvariant%3D47190410002656,,"Hardware > Building Consumables > Solvents, Strippers & Thinners",,,XSJ-200ML-2,artgoldenmaple,1,in_stock,,,"14.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",47261260382432,"2 in 1 Wet Palette Kit - Acrylic Miniature Painting - Wet Palette Kit（with 8 PCS Detail Brush+3 PCS Drybrush）","✅ Keeps Paint Fresh for Days Designed for miniature painting, our stay-wet palette keeps acrylic paint moist and workable for longer—perfect for extended sessions or layering techniques. ✅ Complete 2-in-1 Set Includes 2 wet palettes (top tray and bottom tray) and a dry palette (middle tray). A practical setup that helps you stay organized during your painting routine. ✅ Organized Brush Storage The middle tray conveniently holds your brushes and tools, keeping your workspace tidy. Great for home studios and dedicated painting areas. ✅ Premium Materials Included Comes with 4 ultra-absorbent sponges and 100 sheets of palette paper—keeping paint fresh and vibrant for days, even between sessions. ✅ Perfect for Miniature Artists & Hobbyists Compatible with acrylics, watercolors, and gouache. Ideal for miniature painting, model detailing, and Warhammer accessories.",https://artgoldenmaple.com/products/coming-soon-new-golden-maple-2-in-1-wet-palette-kit?variant=47261260382432,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/2_in_1_Wet_Palette_Kit_-_Acrylic_Miniature_Painting_1.webp?v=1783589347,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2Fcoming-soon-new-golden-maple-2-in-1-wet-palette-kit%3Fvariant%3D47261260382432,,,,,SPTZXM-T11-YDX,artgoldenmaple,1,in_stock,,,"44.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",47261260349664,"2 in 1 Wet Palette Kit - Acrylic Miniature Painting - Only Wet Palette Kit","✅ Keeps Paint Fresh for Days Designed for miniature painting, our stay-wet palette keeps acrylic paint moist and workable for longer—perfect for extended sessions or layering techniques. ✅ Complete 2-in-1 Set Includes 2 wet palettes (top tray and bottom tray) and a dry palette (middle tray). A practical setup that helps you stay organized during your painting routine. ✅ Organized Brush Storage The middle tray conveniently holds your brushes and tools, keeping your workspace tidy. Great for home studios and dedicated painting areas. ✅ Premium Materials Included Comes with 4 ultra-absorbent sponges and 100 sheets of palette paper—keeping paint fresh and vibrant for days, even between sessions. ✅ Perfect for Miniature Artists & Hobbyists Compatible with acrylics, watercolors, and gouache. Ideal for miniature painting, model detailing, and Warhammer accessories.",https://artgoldenmaple.com/products/coming-soon-new-golden-maple-2-in-1-wet-palette-kit?variant=47261260349664,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/2_in_1_Wet_Palette_Kit_-_Acrylic_Miniature_Painting_1.webp?v=1783589347,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2Fcoming-soon-new-golden-maple-2-in-1-wet-palette-kit%3Fvariant%3D47261260349664,,,,,C-WS-SPSBRT302,artgoldenmaple,1,in_stock,,,"36.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",47236658528480,"Double-Headed Nylon Detail Paint Brush & Goat Hair Dry Brush - 3pcs/set","Engineered for Miniature Painters — Ergonomics That MatterSpecially designed for the gestures and techniques of miniature painters. Anti-rolling shape prevents brushes from rolling off your desk. Non-slip resin handles with a textured grip reduce hand fatigue, so you can paint longer without discomfort. Double-Ended Dry Brush — Two Tips, One BrushMade with natural goat hair, soft yet resilient — perfect for drybrushing highlights, texture effects, and weathering. Two different tip sizes in one brush means less switching and more painting. Precision Nylon Detail Brush — Sharp & DurableHigh-quality nylon bristles hold a fine point for precise details, edge highlights, and fine lines. Durable enough for daily use, easy to clean, and keeps its shape over time. Versatile 3-Piece Set — Detail + Drybrush, All in OneOne set covers two essential techniques — detail work and drybrushing. Perfect for Warhammer, D&D, Gundam, and 3D printed models. A compact set that does more.",https://artgoldenmaple.com/products/pre-sell-double-head-miniature-brush-dry-brush-set?variant=47236658528480,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/Double-HeadedNylonDetailPaintBrush_GoatHairDryBrush-3pcsset_1.webp?v=1783741760,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2Fpre-sell-double-head-miniature-brush-dry-brush-set%3Fvariant%3D47236658528480,,"Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Craft Measuring & Marking Tools > Art Brushes",,,PBN-W-BK-T3-clz-zuhe,artgoldenmaple,1,in_stock,,,"23.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",50129675452640,"Master I: 2/0, 1, 2, 4 Kolinsky Sable Detail Brush & 3, 5, 6 Goat Hair Dry Brush - 7pcs/set - 7pcs Brush Set","Explore our 7-Piece Brush Set for Miniatures, featuring 4 premium Kolinsky sable detail brushes and 3 goat hair dry brushes. Perfect for ultra-fine lines and smooth dry brushing. The ergonomic Golden Maple handles provide comfort and control while reducing hand fatigue. Suitable for various mediums.",https://artgoldenmaple.com/products/7pcs-kolinsky-sable-miniature-brushes-drybrushes-for-miniature-painting?variant=50129675452640,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/Miniature_Paint_Brush_Set_-_7pcs_1.jpg?v=1770775985,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2F7pcs-kolinsky-sable-miniature-brushes-drybrushes-for-miniature-painting%3Fvariant%3D50129675452640,,"Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Craft Measuring & Marking Tools > Art Brushes",,,PBK-W-RD-T7-zm-zuhe,artgoldenmaple,1,in_stock,,,"37.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",50129675419872,"Master I: 2/0, 1, 2, 4 Kolinsky Sable Detail Brush & 3, 5, 6 Goat Hair Dry Brush - 7pcs/set - 7pcs Brush Set + 30g Brush Soap","Explore our 7-Piece Brush Set for Miniatures, featuring 4 premium Kolinsky sable detail brushes and 3 goat hair dry brushes. Perfect for ultra-fine lines and smooth dry brushing. The ergonomic Golden Maple handles provide comfort and control while reducing hand fatigue. Suitable for various mediums.",https://artgoldenmaple.com/products/7pcs-kolinsky-sable-miniature-brushes-drybrushes-for-miniature-painting?variant=50129675419872,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/2_55b967b3-8218-4b17-b9f7-9aea2d5af20f.jpg?v=1773975339,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2F7pcs-kolinsky-sable-miniature-brushes-drybrushes-for-miniature-painting%3Fvariant%3D50129675419872,,"Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Craft Measuring & Marking Tools > Art Brushes",,,PBK-W-RD-T7-zm-zuheWS-XBZ-30g,artgoldenmaple,1,in_stock,,,"47.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",47302768197856,"Master I: 2/0,0,1,2 Kolinsky Sable Detail Paint Brush& S,M Goat Hair Dry Brush - 7pcs/set","Premium Kolinsky Sable Hair for Ultimate PrecisionRenowned for superior elasticity and fine point retention, our Kolinsky sable miniature paint brushes deliver smooth, controlled strokes—perfect for detailed and precision-driven work. 7-Piece Comprehensive Set for Miniature PaintingIncludes 5 Kolinsky sable brushes (Sizes 2, 1, 0, 2/0, 3/0) and 2 goat hair dry brushes, covering everything from ultra-fine lines to broader strokes. Achieve exceptional versatility and control across all your detailing projects. Durable Construction for Long-Lasting PerformanceExpertly crafted to maintain their shape and responsiveness, these fine detail brushes offer outstanding durability and value, supporting consistent precision through countless painting sessions. Ergonomic GoldenMaple Handles for Comfort and ControlDesigned with artist comfort in mind, the GoldenMaple ergonomic handles provide a secure, fatigue-free grip—allowing you to paint intricate details with ease and stability for extended periods. Versatile for All Mediums and TechniquesPerfect for use with acrylics, watercolors, and other mediums, this detail paint brush set adapts seamlessly to a wide range of miniature painting techniques, ensuring the right tool for every creative endeavor.",https://artgoldenmaple.com/products/7pcs-kolinsky-sable-miniature-paint-brushes-goat-dry-brushes-1?variant=47302768197856,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/Black-01_d0a161e8-5180-4e37-a3f6-5316531b0ab3.jpg?v=1745828143,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2F7pcs-kolinsky-sable-miniature-paint-brushes-goat-dry-brushes-1%3Fvariant%3D47302768197856,,"Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Craft Measuring & Marking Tools > Art Brushes",,,GM-BK-Master-T7-ydx-zuhe,artgoldenmaple,1,in_stock,,,"37.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",47521121009888,"2/0 Extra Fine Tip Nylon Detail Brush - 6pcs/set - Morandi Green","Round, Size 2/0, Japanese Nylon Extra fine detail miniature paint brush:6-Pack of Size 2/0 Round fine tip detail brushes with good spring to draw smooth, accurate strokes The Most Used Brush Type by Miniature Painters; save money and get only the brush size you actually need Ultra Fine Tip Paint brush 00 :For various effects in oil, watercolor and acrylic painting, as well as nail art, these artist brushes are supplied with protective tubes, so they remain in shape after use and cleaning Easy Grip Handles: The handle is made of wood and triangular shape designed to grip easily, making you feel comfortable and secure while you hold it Very fine tip paint brush 2/0 for professionals, hobby artists, beginners, adults; Elegant design, excellent quality",https://artgoldenmaple.com/products/6pcs-2-0-extra-fine-miniature-paint-brushes?variant=47521121009888,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/ExtraFineTipNylonDetailBrush-6pcsset_1.webp?v=1783589803,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2F6pcs-2-0-extra-fine-miniature-paint-brushes%3Fvariant%3D47521121009888,,"Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Craft Measuring & Marking Tools > Art Brushes",,,XWJ-MPB-018-Z,artgoldenmaple,1,in_stock,,,"14.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",47344193896672,"Master Ⅰ: 3/0, 2/0, 0, 1, 2 Kolinsky Sable Miniature Detail Brushes - 000","Round, 3/0, 2/0, 0, 1, 2, Kolinsky Sable Hair 100% Kolinsky Sable Hair: Made of pure Kolinsky sable hair, unadulterated with anything else, soft and full, guaranteeing smooth flow, making these kolinsky sable miniature paint brushes perfect for detailed work. Masterclass Brush For Professional Artist: Using the stringent quality standards, this kolinsky sable brush is suitable for professional artists. Durable and Long-Lasting: Crafted with care, this fine paint brushes for detail maintain their shape and performance over time. Specifically designed as kolinsky sable paint brushes for miniature painting, it offer exceptional value for artists at large levels, ensuring consistent precision and reliability through countless projects. Ergonomic Golden Maple Handles: Designed for comfort and control, these handles allow for prolonged use. Especially beneficial when working on detailed tasks, this fine detail paint brush set ensures you can focus on your art without discomfort. The kolinsky sable detailing paint brush set features handles that provide a secure grip, enhancing precision and making intricate miniature painting more manageable and enjoyable. Versatile Application: Ideal for use with acrylics, watercolors, and other mediums, these small detail paint brushes are perfect for a variety of miniature painting projects.",https://artgoldenmaple.com/products/golden-maple-master-ⅰ-kolinsky-sable-miniature-detail-brushes?variant=47344193896672,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/MasterKolinskySableMiniatureDetailBrushes_1.webp?v=1783752992,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2Fgolden-maple-master-%E2%85%B0-kolinsky-sable-miniature-detail-brushes%3Fvariant%3D47344193896672,,"Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Craft Measuring & Marking Tools > Art Brushes",,,PBM-BK-W-000-ydx-zuhe,artgoldenmaple,1,in_stock,,,"14.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124092,"Golden Maple",47344193929440,"Master Ⅰ: 3/0, 2/0, 0, 1, 2 Kolinsky Sable Miniature Detail Brushes - 00","Round, 3/0, 2/0, 0, 1, 2, Kolinsky Sable Hair 100% Kolinsky Sable Hair: Made of pure Kolinsky sable hair, unadulterated with anything else, soft and full, guaranteeing smooth flow, making these kolinsky sable miniature paint brushes perfect for detailed work. Masterclass Brush For Professional Artist: Using the stringent quality standards, this kolinsky sable brush is suitable for professional artists. Durable and Long-Lasting: Crafted with care, this fine paint brushes for detail maintain their shape and performance over time. Specifically designed as kolinsky sable paint brushes for miniature painting, it offer exceptional value for artists at large levels, ensuring consistent precision and reliability through countless projects. Ergonomic Golden Maple Handles: Designed for comfort and control, these handles allow for prolonged use. Especially beneficial when working on detailed tasks, this fine detail paint brush set ensures you can focus on your art without discomfort. The kolinsky sable detailing paint brush set features handles that provide a secure grip, enhancing precision and making intricate miniature painting more manageable and enjoyable. Versatile Application: Ideal for use with acrylics, watercolors, and other mediums, these small detail paint brushes are perfect for a variety of miniature painting projects.",https://artgoldenmaple.com/products/golden-maple-master-ⅰ-kolinsky-sable-miniature-detail-brushes?variant=47344193929440,https://cdn.shopify.com/s/files/1/0631/8053/8080/files/MasterKolinskySableMiniatureDetailBrushes_1.webp?v=1783752992,,,,https://www.awin1.com/cread.php?awinmid=124092&awinaffid=3002879&ued=https%3A%2F%2Fartgoldenmaple.com%2Fproducts%2Fgolden-maple-master-%E2%85%B0-kolinsky-sable-miniature-detail-brushes%3Fvariant%3D47344193929440,,"Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Tools > Craft Measuring & Marking Tools > Art Brushes",,,PBM-BK-W-00-ydx-zuhe,artgoldenmaple,1,in_stock,,,"14.99 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
